"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WESD","WESF","WSFG"
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-26",,,"0.00","0.0","0.0","45","51","38",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-27",,,"0.67","0.0","0.0","44","47","41",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-28",,,"0.49","0.0","0.0","44","46","41",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-29",,,"0.00","0.0","0.0","40","49","30",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-30",,,"0.00","0.0","0.0","41","50","32",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-03-31",,,"0.00","0.0","0.0","44","55","33",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-01",,,"0.00","0.0","0.0","47","54","40",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-02",,,"0.05","0.0","0.0","47","52","43",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-03",,,"0.09","0.0","0.0","46","49","43",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-04",,,"0.00","0.0","0.0","44","51","37",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-05",,,"0.00","0.0","0.0","43","53","34",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-06",,,"0.00","0.0","0.0","45","56","35",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-07",,,"0.43","0.0","0.0","43","45","42",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-08",,,"0.00","0.0","0.0","42","50","35",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-09",,,"0.52","0.0","0.0","40","43","37",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-10",,,"0.00","0.0","0.0","42","48","36",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-11",,,"0.00","0.0","0.0","42","50","34",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-12",,,"0.00","0.0","0.0","46","59","33",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-13",,,"0.00","0.0","0.0","54","64","43",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-14",,,"0.00","0.0","0.0","54","66","41",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-15",,,"0.00","0.0","0.0","58","70","46",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-16",,,"0.00","0.0","0.0","59","72","46",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-17",,,"0.00","0.0","0.0","61","72","50",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-18",,,"0.00","0.0","0.0","60","72","48",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-19",,,"0.00","0.0","0.0","62","72","52",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-20",,,"0.00","0.0","0.0","56","68","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-21",,,"0.00","0.0","0.0","55","66","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-22",,,"0.00","0.0","0.0","54","64","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-23",,,"0.08","0.0","0.0","52","59","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-24",,,"0.35","0.0","0.0","49","52","46",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-25",,,"0.14","0.0","0.0","48","52","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-26",,,"0.06","0.0","0.0","51","59","44",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-27",,,"0.00","0.0","0.0","51","57","45",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-28",,,"0.06","0.0","0.0","52","56","48",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-29",,,"0.31","0.0","0.0","58","68","48",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-04-30",,,"0.24","0.0","0.0","56","63","50",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-05-01",,,"0.00","0.0","0.0","52","61","43",,,,
"CA001106CL2","PORT MOODY GLENAYRE, BC CA","2021-05-02",,,"0.00","0.0","0.0","55","62","48",,,,
"USC00450729","BLAINE, WA US","2021-01-01",,,"0.23",,,,"44","44",,,,
"USC00450729","BLAINE, WA US","2021-01-02",,,"0.48",,,,"58","44",,,,
"USC00450729","BLAINE, WA US","2021-01-03",,,"0.64",,,,"49","39",,,,
"USC00450729","BLAINE, WA US","2021-01-04",,,"0.54",,,,"46","42",,,,
"USC00450729","BLAINE, WA US","2021-01-05",,,"0.47",,,,"51","39",,,,
"USC00450729","BLAINE, WA US","2021-01-06",,,"0.00",,,,"49","44",,,,
"USC00450729","BLAINE, WA US","2021-01-07",,,"0.20",,,,"49","34",,,,
"USC00450729","BLAINE, WA US","2021-01-08",,,"0.18",,,,"45","36",,,,
"USC00450729","BLAINE, WA US","2021-01-09",,,"0.09",,,,"46","31",,,,
"USC00450729","BLAINE, WA US","2021-01-10",,,"0.14",,,,"44","40",,,,
"USC00450729","BLAINE, WA US","2021-01-11",,,"1.05",,,,"49","44",,,,
"USC00450729","BLAINE, WA US","2021-01-12",,,"0.37",,,,"52","46",,,,
"USC00450729","BLAINE, WA US","2021-01-13",,,"0.00",,,,"53","45",,,,
"USC00450729","BLAINE, WA US","2021-01-14",,,"0.08",,,,"50","36",,,,
"USC00450729","BLAINE, WA US","2021-01-15",,,"0.00",,,,"49","37",,,,
"USC00450729","BLAINE, WA US","2021-01-16",,,"0.06",,,,"51","35",,,,
"USC00450729","BLAINE, WA US","2021-01-17",,,"0.00",,,,"44","41",,,,
"USC00450729","BLAINE, WA US","2021-01-18",,,"0.00",,,,"48","41",,,,
"USC00450729","BLAINE, WA US","2021-01-19",,,"0.00",,,,"48","32",,,,
"USC00450729","BLAINE, WA US","2021-01-20",,,"0.00",,,,"44","38",,,,
"USC00450729","BLAINE, WA US","2021-01-21",,,"0.00",,,,"45","37",,,,
"USC00450729","BLAINE, WA US","2021-01-22",,,"0.00",,,,"48","34",,,,
"USC00450729","BLAINE, WA US","2021-01-23",,,"0.02",,,,"44","25",,,,
"USC00450729","BLAINE, WA US","2021-01-24",,,"0.61",,,,"40","31",,,,
"USC00450729","BLAINE, WA US","2021-01-25",,,"0.02",,,,"37","35",,,,
"USC00450729","BLAINE, WA US","2021-01-26",,,"0.00",,,,"44","33",,,,
"USC00450729","BLAINE, WA US","2021-01-27",,,"0.14",,,,"46","34",,,,
"USC00450729","BLAINE, WA US","2021-01-28",,,"0.01",,,,"42","36",,,,
"USC00450729","BLAINE, WA US","2021-01-29",,,"0.04",,,,"45","33",,,,
"USC00450729","BLAINE, WA US","2021-01-30",,,"0.26",,,,"44","39",,,,
"USC00450729","BLAINE, WA US","2021-01-31",,,"0.99",,,,"49","40",,,,
"USC00450729","BLAINE, WA US","2021-02-01",,,"0.70",,,,"51","40",,,,
"USC00450729","BLAINE, WA US","2021-02-02",,,"0.25",,,,"48","40",,,,
"USC00450729","BLAINE, WA US","2021-02-03",,,"0.06",,,,"42","35",,,,
"USC00450729","BLAINE, WA US","2021-02-04",,,"0.40",,,,"48","39",,,,
"USC00450729","BLAINE, WA US","2021-02-05",,,"0.09",,,,"43","43",,,,
"USC00450729","BLAINE, WA US","2021-02-06",,,"0.01",,,,"47","42",,,,
"USC00450729","BLAINE, WA US","2021-02-07",,,"0.00",,,,"51","39",,,,
"USC00450729","BLAINE, WA US","2021-02-08",,,"0.00",,,,"46","34",,,,
"USC00450729","BLAINE, WA US","2021-02-09",,,"0.00",,,,"34","25",,,,
"USC00450729","BLAINE, WA US","2021-02-10",,,"0.00",,,,"34","21",,,,
"USC00450729","BLAINE, WA US","2021-02-11",,,"0.00",,,,"28","20",,,,
"USC00450729","BLAINE, WA US","2021-02-12",,,"0.13",,,,"24","20",,,,
"USC00450729","BLAINE, WA US","2021-02-13",,,"0.07",,,,"27","23",,,,
"USC00450729","BLAINE, WA US","2021-02-14",,,"0.14",,,,"29","27",,,,
"USC00450729","BLAINE, WA US","2021-02-15",,,"0.25",,,,"32","29",,,,
"USC00450729","BLAINE, WA US","2021-02-16",,,"0.00",,,,"35","32",,,,
"USC00450729","BLAINE, WA US","2021-02-17",,,"0.00",,,,"44","33",,,,
"USC00450729","BLAINE, WA US","2021-02-18",,,"0.18",,,,"45","32",,,,
"USC00450729","BLAINE, WA US","2021-02-19",,,"0.12",,,,"41","36",,,,
"USC00450729","BLAINE, WA US","2021-02-20",,,"0.14",,,,"46","37",,,,
"USC00450729","BLAINE, WA US","2021-02-21",,,"0.16",,,,"46","40",,,,
"USC00450729","BLAINE, WA US","2021-02-22",,,"0.00",,,,"49","46",,,,
"USC00450729","BLAINE, WA US","2021-02-23",,,"0.00",,,,"50","36",,,,
"USC00450729","BLAINE, WA US","2021-02-24",,,"0.15",,,,"46","29",,,,
"USC00450729","BLAINE, WA US","2021-02-25",,,"0.00",,,,"43","38",,,,
"USC00450729","BLAINE, WA US","2021-02-26",,,"0.00",,,,"45","37",,,,
"USC00450729","BLAINE, WA US","2021-02-27",,,"0.23",,,,"47","29",,,,
"USC00450729","BLAINE, WA US","2021-02-28",,,"0.04",,,,"45","38",,,,
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-01",,,"0.80","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-02",,,"0.54","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-03",,,"1.06","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-04",,,"0.68","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-05",,,"0.42","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-06",,,"1.74","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-07",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-08",,,"0.20","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-09",,,"0.28","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-10",,,"0.27","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-11",,,"0.31","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-12",,,"1.33","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-13",,,"0.79","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-15",,,"0.37","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-16",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-17",,,"0.29","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-18",,,"0.02","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-20",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-21",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-24",,,"0.02","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-25",,,"0.57","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-26",,,"0.05","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-27",,,"0.04","0.2",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-28",,,"0.16","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-29",,,"0.02","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-30",,,"0.08","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-01-31",,,"0.28","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-01",,,"0.65","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-02",,,"1.04","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-03",,,"0.20","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-04",,,"0.04","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-05",,,"0.57","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-06",,,"0.28","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-07",,,"0.26","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-08",,,"0.02","0.0",,,,,,,,
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-10",,,"0.00","0.0","0.0",,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-13",,,"0.11","1.4",,,,,,,"0.1",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-14",,,"0.17","2.4",,,,,,,"0.2",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-15",,,"0.54","0.6","2.3",,,,,"0.4","0.5",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-16",,,"0.20","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-17",,,"0.01","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-19",,,"0.46","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-20",,,"0.19","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-21",,,"0.75","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-22",,,"0.54","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-24",,,"0.04","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-25",,,"0.75","2.2","0.0",,,,,"0.0","0.8",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-26",,,"0.03","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-02-28",,,"0.28","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-01",,,"0.10","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-03",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-05",,,"0.59","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-06",,,"0.21","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-07",,,"0.44","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-08",,,"0.13","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-09",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-11",,,"0.01","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-13",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-14",,,"0.00","0.0","0.0",,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-15",,,"0.45","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-19",,,"0.31","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-20",,,"0.43","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-21",,,"0.15","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-22",,,"1.48","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-24",,,"0.43","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-25",,,"0.32","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-28",,,"0.65","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-29",,,"0.31","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-03-31",,,"0.00","0.0","0.0",,,,,"0.0","0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-01",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-02",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-03",,,"0.06","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-04",,,"0.06","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-05",,,"0.02","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-06",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-07",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-08",,,"0.40","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-09",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-10",,,"0.36","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-11",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-12",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-13",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-14",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-15",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-16",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-17",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-18",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-19",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-20",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-21",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-22",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-23",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-24",,,"0.13","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-25",,,"0.60","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-26",,,"0.17","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-27",,,"0.03","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-28",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-29",,,"0.04","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-04-30",,,"0.40","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-05-01",,,"0.06","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-05-02",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000032","COQUITLAM 0.9 NW, BC CA","2021-05-03",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-01",,,"0.74",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-02",,,"0.81",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-03",,,"0.35",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-04",,,"0.68",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-05",,,"1.49",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-06",,,"0.47",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-07",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-08",,,"0.35",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-09",,,"0.35",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-10",,,"0.35",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-11",,,"0.28",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-12",,,"1.18",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-13",,,"1.05",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-14",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-15",,,"1.02",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-16",,,"0.08",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-17",,,"0.47",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-18",,,"0.04",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-19",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-20",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-21",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-22",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-23",,,"0.00","0.0",,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-24",,,"0.11",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-25",,,"0.53",,,,,,,,,
"CA1BC000054","BURNABY 3.6 S, BC CA","2021-01-26",,,"0.53",,,,,,,,,
